	GMRF Skyride: gisaid_H3_100901_190430_combined.log			
2013.7165669763226	32.63933323517937	28.471543629137784	78.22251028515326	11.440413106506858
2013.6065775640936	20.204367864321565	17.48777910939995	49.749404595342334	6.813218507354097
2013.4965881518647	10.449072667215344	9.060700736885426	25.75926799965978	3.4806996138911113
2013.3865987396357	4.439262781733634	3.7534792895699853	11.22634828045103	1.3685131183891444
2013.2766093274067	3.1307449886233494	2.49732521541501	7.929951105282716	0.87510159862256
2013.1666199151778	29.543356978939574	7.512631846946286	249.82464598312765	1.8270661011213243
2013.0566305029488	208.61680619782013	162.41416487202792	691.7418303070103	16.588735090539004
2012.9466410907198	264.9310478233618	219.3416087116748	735.1848168712713	80.68387925487781
2012.8366516784909	206.93502366280848	172.63942683511033	560.8923529746216	58.292898432953336
2012.7266622662619	111.66475987321205	94.0838589163579	298.42636761182234	31.63452157387406
2012.616672854033	44.07418081022193	37.48115247014027	113.42207408929409	14.845147226122718
2012.506683441804	16.514258114022063	14.532746334534622	37.525535537087876	6.240898506426384
2012.396694029575	5.649518345979348	5.092905461243045	12.06417644173187	2.3040097468535365
2012.286704617346	9.3039680578658	6.94691605894694	29.654543212157936	2.641743349510706
2012.176715205117	70.28941890222924	58.53884046953579	189.35615551724	19.544442426470752
2012.066725792888	100.11804540803072	84.09415140893597	264.58897018846335	29.30052896129197
2011.956736380659	98.04401716497605	81.55312237651128	260.6108225816913	30.39934090259008
2011.8467469684301	78.6200265174819	65.09217270570714	205.9470497790631	24.04230568130113
2011.7367575562012	51.014483403639886	44.307554503322535	124.16302399965333	17.247425739303573
2011.6267681439722	23.423617340677435	20.421547302794067	56.06697246341365	8.206768532515468
2011.5167787317432	10.249509664596273	9.049216882473722	24.170239969015537	3.6777738794306845
2011.4067893195142	5.01416200748715	4.500395243259267	11.282827837936006	1.8987875043069304
2011.2967999072853	8.519106865141806	5.60745522602755	31.29189485073823	1.8094898889830255
2011.1868104950563	86.14546413277144	64.77560385835329	283.45950251833403	15.449658089102941
2011.0768210828273	191.2457678591387	152.87989118408458	586.0094688377244	44.21688302236854
2010.9668316705984	197.56043750022477	162.045549504518	553.9633038715274	53.05685532886374
2010.8568422583694	128.19018378703302	105.79034307793401	352.01237446793607	34.62120430159626
2010.7468528461404	62.982108961095214	52.28431303350749	171.2858361845665	18.68166506197654
2010.6368634339115	32.839912514795294	28.077861234794717	83.98030037763832	10.75520972776352
2010.5268740216825	15.193505183203095	13.107150584347387	37.18077974467589	5.2254626961340325
2010.4168846094535	7.755261820141242	6.664275095895094	19.657902950079553	2.558663595880721
2010.3068951972245	5.288735263047557	4.641471259309093	12.786060139351877	1.8116764125447817
2010.1969057849956	5.077752073448143	4.296497809585501	13.394955091892093	1.5783744998757112
2010.0869163727666	5.564877880677804	4.451611260364359	16.70738380849975	1.3650272831757801
2009.9769269605376	4.849399888583566	3.825792446143329	15.07527835371613	0.98564686927113
2009.8669375483087	3.1290924576713977	2.3271416500453244	10.57326781593288	0.521907873963846
2009.7569481360797	1.7865846832145773	1.2812011976064286	6.348748429995715	0.29482155129925497
2009.6469587238507	1.2512612061354351	0.8786264896378304	4.548394005725892	0.22305776350335035
2009.5369693116218	1.4693741302630647	0.8915282799668889	6.265075777921986	0.22209904307242667
2009.4269798993928	2.1447180218384285	1.1417278506970652	10.179580502839384	0.25063286550627284
2009.3169904871638	2.6885128772306195	1.3828940772806495	11.829835161629823	0.32217469206149063
2009.2070010749349	2.941440745120478	1.4984434373504114	15.269701657678109	0.36648151440913973
2009.0970116627059	3.3858992065374403	1.7573639191387438	16.773171061104026	0.34909412242073
2008.987022250477	3.703917093565912	1.409754117183372	20.534946302475717	0.28219223335704013
2008.877032838248	1.731522705309669	1.2351894028672787	4.135884348729994	0.5346586853972304
2008.767043426019	NaN	NaN	NaN	NaN
2008.65705401379	NaN	NaN	NaN	NaN
2008.547064601561	NaN	NaN	NaN	NaN
2008.437075189332	NaN	NaN	NaN	NaN
