	GMRF Skyride: gisaid_H1_100901_190430_combined.log			
Time	Mean	Median	Upper	Lower
2011.092216114044	158.64810505137868	128.9943733623029	459.3638369123443	37.07999498793208
2010.997732069378	135.81590580813165	110.22593545022934	397.4905047473245	36.08221193327693
2010.9032480247117	77.19910098669916	62.81872342286646	214.97665885093224	22.858832387193928
2010.8087639800456	33.9670622202822	28.60252438213752	89.30572250195236	11.409481620784641
2010.7142799353794	18.08236387592221	15.696410262395348	43.77263981184881	6.4943713729281995
2010.6197958907132	10.852231178215655	9.484343887607567	25.416067683323472	3.9819594395528792
2010.525311846047	6.396076961542968	5.647003388831022	15.106164724276695	2.3071294777121722
2010.430827801381	5.021169342213761	4.357502478514972	12.161492956911843	1.7663536054875217
2010.3363437567148	4.792611795141085	4.039794643265992	12.667962160443649	1.4904630240220793
2010.2418597120486	4.158094000721558	3.4149827666214474	11.70257080614913	1.0463941413588953
2010.1473756673824	2.82330581086957	2.2297437369620696	8.521498901482351	0.5260638421625531
2010.0528916227163	1.5741863095220519	1.17433492438887	5.318872331584533	0.2256915551991716
2009.9584075780501	0.8423219914213675	0.5913633951241626	3.1355981950600302	0.09052021765150511
