Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1953-ND,0.403,0.302,0.935,2.502,3.995,5.613,1.556,1.746,0.893,1.133,0.355,0.588
1954-ND,0.688,0.255,0.845,1.140,2.041,4.606,2.066,2.771,2.888,0.561,0.220,0.089
1955-ND,0.403,0.537,0.494,1.492,2.732,3.426,3.007,1.574,1.618,0.496,0.932,0.337
1956-ND,0.670,0.243,1.057,0.339,2.553,3.277,3.140,2.822,0.645,0.751,1.306,0.410
1957-ND,0.309,0.206,0.241,1.472,2.102,4.059,2.986,2.901,2.261,1.598,0.625,0.211
1958-ND,0.231,0.748,0.192,0.938,0.822,3.332,3.319,1.056,0.630,0.738,1.478,0.247
1959-ND,0.265,0.497,0.183,0.427,2.453,3.029,1.400,1.876,2.609,1.756,0.880,0.260
1960-ND,0.492,0.183,0.394,1.004,3.006,2.696,1.531,3.330,0.493,0.540,0.374,0.631
1961-ND,0.098,0.631,0.259,1.754,1.252,1.329,2.319,0.732,3.654,0.681,0.075,0.417
1962-ND,0.541,0.545,0.878,0.592,5.531,2.989,4.363,2.415,1.483,0.828,0.499,0.280
1963-ND,0.160,0.418,0.516,2.418,2.239,3.995,3.154,2.151,0.933,0.420,0.094,0.517
1964-ND,0.305,0.214,0.603,2.181,1.896,6.293,2.151,2.853,1.530,0.216,0.609,0.659
1965-ND,0.392,0.124,0.391,2.068,4.263,2.965,3.915,2.269,3.440,0.420,0.433,0.490
1966-ND,0.282,0.315,1.299,1.377,1.427,3.677,3.320,2.994,0.637,0.718,0.314,0.380
1967-ND,0.956,0.518,0.383,3.307,1.317,2.113,0.869,0.771,1.669,1.432,0.181,0.772
1968-ND,0.459,0.114,0.707,1.715,2.059,4.255,2.003,3.979,1.791,0.579,0.453,0.727
1969-ND,1.228,0.957,0.381,0.884,1.658,4.245,3.676,1.028,1.347,0.993,0.060,0.715
1970-ND,0.483,0.297,0.715,3.214,3.480,2.969,3.011,0.819,2.144,0.835,0.953,0.364
1971-ND,0.783,0.247,0.763,1.647,1.771,4.919,2.034,0.664,2.746,3.518,0.380,0.327
1972-ND,0.584,0.654,0.853,1.125,3.699,2.214,2.352,2.755,1.449,1.186,0.143,0.839
1973-ND,0.086,0.186,0.890,1.357,1.596,2.908,1.596,1.662,3.812,1.403,0.690,0.653
1974-ND,0.320,0.465,0.485,2.504,4.011,1.162,2.059,2.610,0.374,0.865,0.659,0.377
1975-ND,0.465,0.278,1.547,3.664,2.310,5.402,1.586,1.871,1.668,1.081,0.534,0.510
1976-ND,0.718,0.398,0.858,2.222,0.877,3.841,0.959,1.151,0.608,0.257,0.132,0.395
1977-ND,0.580,0.443,0.921,0.353,3.242,2.972,2.880,2.117,4.373,1.119,1.428,1.028
1978-ND,0.238,0.356,0.257,1.342,3.596,3.097,2.784,1.863,2.299,0.346,0.973,0.568
1979-ND,0.347,1.055,0.930,2.087,1.657,2.200,2.909,1.537,0.786,0.525,0.258,0.228
1980-ND,0.735,0.430,0.374,0.351,0.652,2.937,1.777,4.536,1.898,2.173,0.435,0.304
1981-ND,0.301,0.380,0.331,0.817,1.517,3.925,3.041,2.518,2.010,1.214,0.606,0.448
1982-ND,0.960,0.374,1.378,0.707,3.258,3.205,2.803,1.793,1.323,4.747,0.468,0.575
1983-ND,0.427,0.239,1.472,0.414,1.775,3.090,2.687,1.970,1.739,1.092,0.628,0.438
1984-ND,0.511,0.293,0.876,2.851,0.468,3.749,1.044,1.280,1.087,2.480,0.443,0.468
1985-ND,0.227,0.157,0.924,0.956,3.510,2.338,1.121,3.491,1.486,1.675,1.017,0.434
1986-ND,0.437,0.419,0.213,3.581,2.610,2.473,4.595,1.596,3.511,0.537,1.509,0.085
1987-ND,0.264,0.914,1.283,0.114,3.148,1.784,4.972,2.487,0.926,0.147,0.178,0.248
1988-ND,0.655,0.220,0.774,0.117,1.806,1.921,1.392,1.383,1.406,0.250,0.642,0.813
1989-ND,0.927,0.183,0.840,1.684,1.973,1.875,1.378,2.751,1.131,0.610,0.569,0.192
1990-ND,0.216,0.175,0.975,1.130,1.549,4.932,2.202,1.653,1.160,0.440,0.073,0.471
1991-ND,0.179,0.425,0.343,2.264,2.985,4.202,2.332,1.737,2.547,1.597,0.474,0.257
1992-ND,0.387,0.288,0.737,0.987,1.658,2.891,2.588,2.111,1.459,0.297,1.033,0.476
1993-ND,0.431,0.214,0.549,1.013,2.689,5.189,8.112,2.398,0.402,0.225,0.948,0.628
1994-ND,0.731,0.504,0.407,1.116,1.841,3.903,2.951,1.559,2.182,4.084,1.043,0.315
1995-ND,0.475,0.356,1.390,0.920,3.150,2.139,4.604,2.285,1.176,1.550,0.830,0.567
1996-ND,0.829,0.458,0.943,0.581,2.402,2.708,3.258,1.148,2.571,1.130,1.421,0.860
1997-ND,0.879,0.272,0.838,2.123,0.833,2.513,4.314,1.485,1.194,1.694,0.338,0.125
1998-ND,0.388,1.586,0.378,0.840,2.093,4.048,2.097,2.961,0.986,3.932,1.229,0.311
1999-ND,0.932,0.381,0.498,1.196,5.130,2.913,2.728,3.345,2.370,0.304,0.055,0.236
2000-ND,0.263,1.062,0.688,1.282,2.327,4.400,3.011,2.557,1.388,1.751,2.345,0.443
2001-ND,0.230,0.348,0.149,1.641,1.972,4.161,4.722,1.039,1.106,0.940,0.217,0.326
2002-ND,0.319,0.146,0.564,1.283,1.257,3.411,3.179,2.985,1.062,0.843,0.139,0.623
2003-ND,0.321,0.205,0.870,1.018,4.089,3.188,1.823,1.205,1.875,0.631,0.439,0.636
2004-ND,0.759,0.336,1.528,0.704,3.801,2.103,2.584,2.074,2.399,1.810,0.114,0.498
2005-ND,0.591,0.108,0.551,0.584,3.559,6.744,2.205,2.190,0.808,1.514,1.117,0.603
2006-ND,0.285,0.328,0.911,1.593,1.687,1.617,1.108,2.380,2.090,1.100,0.166,0.658
2007-ND,0.123,0.627,1.541,1.002,5.248,3.790,1.841,1.913,1.336,0.987,0.166,0.388
2008-ND,0.097,0.430,0.352,0.647,1.662,4.177,2.411,2.106,2.633,2.425,1.521,1.284
2009-ND,0.622,1.045,1.665,1.099,1.721,2.847,2.178,1.921,1.753,2.685,0.074,1.105
2010-ND,0.792,0.544,0.755,1.554,4.114,3.558,2.860,2.433,3.945,1.118,0.649,1.170
2011-ND,0.944,0.295,1.066,1.862,4.097,3.830,3.661,2.566,1.458,1.019,0.161,0.322
2012-ND,0.318,0.495,0.524,1.911,2.030,2.648,2.160,1.482,0.193,1.963,0.689,0.430
2013-ND,0.331,0.481,0.969,1.051,5.633,3.629,2.091,1.669,2.770,3.446,0.198,0.853
2014-ND,0.405,0.185,0.437,2.111,2.358,4.763,1.540,4.307,1.259,0.517,0.460,0.165
2015-ND,0.450,0.398,0.403,0.622,3.972,3.649,2.701,1.599,1.506,1.297,0.524,0.567
2016-ND,0.226,0.371,0.513,2.502,2.375,2.550,4.327,2.293,3.081,1.172,0.933,1.330
2017-ND,0.480,0.397,0.474,0.982,0.998,2.208,1.256,2.623,2.471,0.208,0.313,0.432
2018-ND,0.238,0.341,1.345,0.500,2.014,4.530,2.733,1.564,1.634,1.414,0.742,0.628
2019-ND,0.406,0.992,0.459,1.147,2.298,3.008,3.482,2.946,5.902,2.441,0.598,0.753
2020-ND,0.367,0.168,0.245,0.732,1.379,2.400,3.983,2.112,0.519,0.546,0.104,0.218
1948-VT,2.476,2.182,2.958,3.077,5.040,3.759,3.651,3.851,1.228,2.695,6.230,4.120
1949-VT,3.296,2.771,2.418,3.254,3.200,2.648,4.123,4.184,3.672,2.453,3.166,2.866
1950-VT,4.228,2.825,3.547,2.765,1.899,4.427,3.052,4.932,2.757,2.619,5.417,3.638
1951-VT,2.483,4.724,3.994,4.482,2.765,3.093,5.560,3.388,3.433,3.063,4.906,4.168
1952-VT,3.047,3.269,2.644,3.526,4.280,6.736,2.828,2.981,3.605,3.129,1.899,5.091
1953-VT,3.849,2.499,5.216,4.385,4.642,2.187,3.103,3.891,3.021,3.082,2.248,3.808
1954-VT,3.340,4.296,4.112,4.602,5.497,5.479,3.716,3.784,6.855,3.328,4.939,3.853
1955-VT,1.303,3.847,4.238,2.817,2.770,3.834,2.102,7.616,2.029,4.860,3.144,1.348
1956-VT,2.693,2.623,4.317,2.976,4.122,2.676,4.041,2.933,4.792,1.708,2.988,3.277
1957-VT,2.334,1.548,1.553,2.214,3.336,4.763,5.080,1.491,3.722,2.208,4.228,5.367
1958-VT,5.428,2.955,2.092,3.164,3.217,3.204,5.733,2.925,4.020,4.415,2.862,1.524
1959-VT,4.254,2.888,2.749,1.911,2.030,4.272,1.881,5.048,2.454,7.560,6.323,3.635
1960-VT,2.868,3.715,1.976,4.188,3.506,4.386,4.233,1.981,5.110,4.020,2.568,1.649
1961-VT,1.444,2.793,2.355,4.550,3.393,4.168,4.416,3.448,1.893,2.194,3.422,2.937
1962-VT,2.357,2.998,1.929,4.150,3.079,2.522,5.571,4.016,3.595,6.198,3.020,2.891
1963-VT,2.622,2.580,2.904,3.094,3.110,2.435,3.194,5.084,1.973,0.626,5.886,2.142
1964-VT,3.844,1.421,4.305,2.770,3.691,2.205,3.442,4.580,1.318,2.116,3.166,3.353
1965-VT,1.708,2.510,0.955,2.382,1.109,3.287,3.176,4.907,5.104,4.187,4.508,2.217
1966-VT,2.571,2.573,3.465,1.214,3.291,3.472,3.511,5.457,3.753,2.609,2.881,3.618
1967-VT,1.871,2.389,1.249,4.074,5.082,3.610,4.386,3.928,2.878,4.352,2.950,4.275
1968-VT,1.974,1.456,3.984,3.378,3.886,4.975,3.067,2.518,2.976,3.046,5.661,5.413
1969-VT,2.618,3.346,2.286,4.047,4.097,4.245,4.965,4.337,2.301,2.461,6.307,6.030
1970-VT,0.927,3.112,2.574,3.662,3.609,3.519,2.376,4.051,4.485,2.759,2.660,4.573
1971-VT,2.211,3.879,3.870,2.130,3.392,2.605,4.412,6.681,2.436,2.550,3.929,3.576
1972-VT,2.196,3.043,4.551,2.709,3.949,5.322,5.847,3.089,1.597,3.672,5.490,6.035
1973-VT,3.702,2.250,2.888,4.390,6.065,8.306,4.307,3.407,4.218,2.918,3.731,8.092
1974-VT,3.176,2.950,4.215,4.333,5.623,3.563,5.710,3.635,5.299,1.619,4.305,2.890
1975-VT,3.279,2.880,3.518,2.790,1.831,3.426,4.769,5.045,6.309,5.238,4.603,3.745
1976-VT,5.083,4.261,3.740,3.002,5.720,4.597,5.858,6.091,4.084,5.795,2.446,2.619
1977-VT,2.610,2.506,3.949,4.218,1.404,4.480,2.276,5.284,6.363,6.147,4.559,4.714
1978-VT,6.607,0.976,2.826,2.896,2.361,6.553,3.353,3.536,2.281,4.145,1.874,3.607
1979-VT,7.150,1.573,2.931,3.370,5.178,1.868,3.291,5.012,4.069,3.708,3.562,2.345
1980-VT,1.446,1.002,3.784,3.173,1.989,3.012,4.064,3.498,4.661,3.696,3.876,2.151
1981-VT,0.715,6.584,1.354,3.423,4.043,4.233,4.913,4.704,5.966,5.835,2.511,3.811
1982-VT,3.093,3.020,2.925,3.447,1.607,6.524,2.506,3.759,2.965,2.119,4.306,2.261
1983-VT,3.795,2.297,4.203,5.692,6.782,2.650,3.186,6.246,2.358,3.430,7.646,6.475
1984-VT,1.536,3.286,3.301,3.028,8.955,3.009,5.615,2.918,2.215,2.904,3.642,4.088
1985-VT,1.667,2.500,3.206,2.392,3.531,3.756,3.463,4.276,4.262,3.517,4.672,2.534
1986-VT,5.117,2.240,4.006,1.686,4.382,4.776,5.366,5.254,3.807,2.562,4.169,3.132
1987-VT,3.401,0.535,2.173,3.300,2.249,6.068,4.024,3.063,5.664,5.736,3.221,2.192
1988-VT,1.888,2.997,1.840,3.716,2.515,2.277,4.615,5.948,2.242,2.433,5.790,1.756
1989-VT,1.653,1.959,3.064,3.025,5.596,4.961,3.152,6.051,5.029,4.650,4.332,1.645
1990-VT,4.280,3.289,3.075,3.648,5.176,4.828,3.977,7.157,2.953,7.125,3.731,5.534
1991-VT,2.845,1.432,3.532,3.230,3.753,2.653,2.569,6.611,5.057,4.990,2.584,3.260
1992-VT,2.687,2.618,3.483,2.941,2.164,3.003,4.277,3.900,4.104,3.079,4.383,2.153
1993-VT,3.357,2.885,3.481,3.837,2.290,4.380,3.757,3.522,4.695,3.446,3.329,3.188
1994-VT,4.228,1.627,4.203,4.378,4.160,4.270,4.821,4.938,3.943,1.003,3.210,2.718
1995-VT,3.263,2.496,2.492,2.109,2.633,1.296,5.090,4.526,3.476,8.072,4.471,3.196
1996-VT,4.794,2.891,1.655,6.592,5.534,4.532,7.432,2.413,3.290,5.100,3.282,5.298
1997-VT,3.445,2.756,4.056,2.959,3.802,3.008,4.882,6.169,2.952,2.117,5.055,2.788
1998-VT,5.975,2.249,3.762,2.498,2.837,8.507,5.167,4.561,3.979,3.018,3.124,1.786
1999-VT,5.742,1.484,4.246,0.900,3.554,2.829,3.943,2.745,8.494,4.097,3.338,1.829
2000-VT,3.889,3.490,2.870,6.152,5.813,3.668,4.485,4.322,2.810,2.813,3.357,5.055
2001-VT,1.650,3.374,5.364,1.030,2.362,3.592,3.405,2.236,4.254,2.267,2.520,2.422
2002-VT,2.754,3.237,3.766,4.455,4.614,7.435,3.736,1.789,4.979,3.645,4.706,2.694
2003-VT,1.934,1.864,2.783,2.593,4.062,3.136,4.443,5.431,4.682,6.970,4.664,7.073
2004-VT,1.186,1.257,1.906,3.146,4.952,3.233,5.316,7.687,3.262,1.571,3.655,4.468
2005-VT,2.945,2.450,2.775,5.098,3.139,4.707,4.259,4.250,3.941,10.406,5.578,3.586
2006-VT,4.502,2.262,1.715,3.175,6.682,8.797,4.966,4.994,2.822,7.522,3.016,4.298
2007-VT,3.463,2.606,3.564,4.977,3.140,3.573,5.986,3.563,3.505,5.715,4.762,4.865
2008-VT,2.375,6.087,4.703,3.632,1.483,6.451,7.567,6.014,3.094,5.127,3.037,5.746
2009-VT,2.829,2.414,2.412,2.585,5.357,4.967,7.032,4.426,2.422,5.167,4.225,3.944
2010-VT,2.440,2.953,3.818,3.463,2.342,5.874,3.842,4.851,3.607,8.941,3.196,4.011
2011-VT,2.244,3.598,4.844,6.248,6.991,4.667,3.220,9.909,5.798,4.586,1.988,3.584
2012-VT,3.009,1.296,1.827,3.317,5.407,4.053,3.622,3.289,5.660,4.968,1.218,5.203
2013-VT,1.975,2.002,2.422,2.595,5.924,7.725,6.548,3.449,4.606,2.376,4.001,3.570
2014-VT,2.975,3.296,3.543,3.227,4.893,4.525,6.458,3.476,1.915,5.237,2.605,4.642
2015-VT,2.879,1.812,1.393,2.766,3.271,8.807,4.422,3.064,4.660,3.320,1.867,5.209
2016-VT,1.650,4.831,2.965,2.736,2.689,3.425,4.083,5.128,2.071,3.598,2.794,3.799
2017-VT,2.537,2.889,3.249,4.170,5.632,6.625,4.253,3.728,2.856,5.701,2.331,3.191
2018-VT,3.564,2.952,2.946,4.851,2.105,3.840,4.511,4.155,3.954,4.410,6.178,3.772
2019-VT,5.102,2.817,2.136,5.708,5.895,5.613,3.600,3.808,3.436,6.799,3.875,3.487
2020-VT,2.873,3.336,2.950,4.068,3.068,2.498,4.223,3.890,2.573,4.882,2.988,3.341
1948-MT,1.897,1.650,1.560,1.682,3.288,4.686,2.479,1.087,0.678,0.367,1.878,1.946
1949-MT,1.660,2.061,1.448,0.937,2.569,1.976,1.231,0.622,1.601,1.734,1.217,1.569
1950-MT,2.719,0.977,2.391,1.578,1.225,3.244,1.943,1.472,1.812,1.688,2.021,1.549
1951-MT,1.670,1.625,1.718,1.644,2.100,2.345,1.486,2.540,1.673,2.632,1.023,2.624
1952-MT,1.379,1.482,1.288,0.616,3.028,2.440,1.334,1.099,0.624,0.244,1.034,0.837
1953-MT,2.902,1.891,1.067,2.226,3.828,3.239,0.473,0.981,0.763,0.671,1.205,1.546
1954-MT,3.035,1.253,1.971,1.600,1.497,3.146,0.995,2.266,1.607,0.988,0.599,0.715
1955-MT,0.921,1.523,1.794,2.316,3.153,2.419,2.386,0.232,0.967,1.416,2.633,3.497
1956-MT,1.690,1.094,1.276,1.646,2.328,1.898,1.621,1.756,0.782,1.302,0.866,1.528
1957-MT,1.739,1.507,1.514,2.114,3.431,3.396,0.916,1.229,1.087,2.154,1.105,1.273
1958-MT,1.013,1.779,1.493,2.150,1.202,4.028,2.257,0.874,1.083,0.990,3.033,2.017
1959-MT,2.053,2.044,1.010,1.743,2.831,2.637,0.563,0.954,2.495,2.123,2.478,0.622
1960-MT,1.175,1.223,1.368,2.040,2.090,1.228,0.407,2.147,0.513,0.892,1.740,0.913
1961-MT,0.664,1.692,1.502,2.110,2.676,0.969,1.219,0.850,3.073,1.729,1.560,1.442
1962-MT,1.783,1.526,1.396,1.014,4.056,2.528,2.019,1.687,0.952,1.714,2.201,1.001
1963-MT,1.910,1.394,1.170,2.087,2.155,4.197,1.034,0.826,1.802,1.044,1.117,1.640
1964-MT,1.644,0.862,1.488,2.418,3.271,4.708,1.278,2.095,0.693,0.864,1.747,3.719
1965-MT,2.379,1.144,0.942,2.427,2.417,3.772,1.602,2.341,2.650,0.289,1.364,0.969
1966-MT,1.860,0.985,1.206,1.371,1.634,2.644,1.206,1.301,1.041,1.273,2.112,1.503
1967-MT,2.368,1.277,2.380,2.322,2.297,4.071,0.953,0.288,1.452,2.638,1.311,2.371
1968-MT,1.775,1.103,1.179,1.298,2.587,3.588,0.689,2.858,2.759,1.123,1.895,1.841
1969-MT,3.723,0.739,0.751,1.676,1.685,4.796,1.470,0.460,0.968,1.612,0.775,1.132
1970-MT,2.479,1.182,1.939,2.442,3.121,2.812,1.914,0.586,1.889,1.278,1.856,1.545
1971-MT,3.132,1.337,1.484,1.980,2.245,2.262,0.638,1.275,1.450,1.771,1.187,2.294
1972-MT,3.009,2.030,1.770,1.418,2.032,2.152,1.791,1.978,1.527,1.413,0.736,1.793
1973-MT,1.022,0.513,1.228,2.197,1.246,2.501,0.584,1.157,2.224,1.162,2.738,2.032
1974-MT,2.478,1.078,2.381,1.538,3.082,1.389,1.382,2.418,0.962,1.206,1.181,1.311
1975-MT,2.615,1.620,1.848,2.894,3.355,3.450,2.426,1.996,0.707,3.471,1.875,1.894
1976-MT,1.367,1.492,1.093,2.392,1.584,3.477,1.350,1.977,1.554,0.751,0.847,0.686
1977-MT,1.355,0.503,1.860,0.512,2.897,1.719,1.693,1.970,2.393,1.057,1.792,3.323
1978-MT,2.055,1.521,0.808,2.170,4.507,1.835,2.511,1.413,3.236,0.415,1.938,1.918
1979-MT,1.331,1.874,1.377,2.030,1.602,1.611,1.000,1.376,0.296,1.284,0.678,1.313
1980-MT,2.023,1.416,1.902,1.267,4.428,3.127,1.111,1.515,1.853,1.629,1.274,1.865
1981-MT,0.652,1.438,1.681,1.362,5.603,3.003,1.449,0.693,0.834,1.673,1.403,1.711
1982-MT,2.489,1.763,2.490,1.923,3.087,3.113,1.761,1.043,2.360,1.307,1.170,2.085
1983-MT,1.132,1.013,1.793,1.058,2.100,2.460,2.802,1.322,1.975,1.313,2.028,1.614
1984-MT,1.183,0.870,1.757,2.088,2.033,2.620,0.843,1.430,1.734,1.507,1.503,1.656
1985-MT,0.571,1.036,1.629,1.061,2.075,1.231,0.843,2.741,3.458,1.591,1.899,0.620
1986-MT,1.355,2.667,1.193,1.882,2.771,2.350,1.774,1.400,3.468,0.878,2.126,0.525
1987-MT,0.753,0.841,1.923,0.759,3.341,1.630,3.664,1.788,0.603,0.122,0.640,1.376
1988-MT,1.236,1.202,1.617,1.848,2.764,1.526,0.699,0.344,1.672,1.017,1.840,1.249
1989-MT,2.125,1.140,2.392,2.138,2.720,1.960,1.629,2.574,1.004,1.758,1.982,1.893
1990-MT,1.948,0.925,1.417,1.820,3.158,1.665,1.363,1.947,0.260,1.701,1.862,1.500
1991-MT,1.274,0.775,1.840,2.838,3.291,3.774,0.679,0.998,1.699,1.125,2.092,1.145
1992-MT,0.913,0.680,0.992,2.072,1.657,3.979,2.404,1.035,1.286,1.423,1.372,1.667
1993-MT,1.337,0.939,1.328,2.413,2.221,3.702,5.014,2.506,1.140,1.546,0.958,0.974
1994-MT,1.220,1.277,0.812,2.090,2.082,2.307,1.322,0.429,0.605,2.786,1.662,1.240
1995-MT,1.334,1.016,1.982,2.303,2.811,3.944,2.548,1.258,1.545,2.045,2.529,1.550
1996-MT,2.228,1.786,1.663,1.995,3.792,1.561,0.647,0.592,1.690,1.310,2.314,3.575
1997-MT,2.123,1.149,1.848,2.003,2.687,3.373,2.619,1.778,1.297,1.870,0.949,0.782
1998-MT,1.847,0.652,1.650,1.600,2.566,4.319,1.896,1.071,1.115,1.171,2.268,2.066
1999-MT,1.760,1.759,0.970,1.794,2.340,2.479,0.770,1.854,0.935,1.073,1.434,1.358
2000-MT,1.558,1.542,1.263,1.365,2.374,1.938,1.179,0.393,1.697,1.712,0.964,1.085
2001-MT,0.623,1.013,1.020,2.000,0.887,3.690,1.980,0.233,0.967,1.640,0.940,1.087
2002-MT,1.596,1.172,1.736,1.490,2.347,3.356,1.322,1.770,1.431,0.734,0.894,1.008
2003-MT,1.734,1.579,2.366,2.423,2.369,1.942,0.436,0.744,0.997,1.391,1.413,1.710
2004-MT,1.490,0.959,0.791,1.440,3.232,2.262,1.427,2.048,1.727,1.658,0.762,1.154
2005-MT,0.995,0.360,1.747,2.184,2.820,4.539,0.691,1.257,1.524,1.999,2.116,1.541
2006-MT,1.838,1.099,1.471,2.659,1.795,2.589,0.692,0.775,1.818,2.340,2.169,1.141
2007-MT,0.927,1.709,1.237,1.979,3.522,2.041,0.831,0.720,1.656,1.983,1.212,1.613
2008-MT,1.652,1.338,1.221,1.162,3.985,2.716,0.937,1.152,1.679,1.320,1.620,2.214
2009-MT,1.649,0.916,2.222,2.124,1.400,2.357,1.944,1.774,0.612,2.386,0.783,1.145
2010-MT,1.309,0.617,0.970,2.249,3.631,3.840,1.273,2.235,1.836,1.134,2.368,1.967
2011-MT,1.940,1.592,1.945,2.749,5.088,3.302,1.244,0.747,0.485,2.288,1.381,1.047
2012-MT,1.496,1.151,2.123,2.149,2.439,1.992,1.213,0.491,0.222,1.928,1.763,1.697
2013-MT,1.282,0.721,0.958,1.609,3.673,2.875,1.023,1.320,2.861,1.271,1.093,1.657
2014-MT,1.522,2.297,2.767,1.728,1.786,3.126,0.697,3.427,1.381,1.092,2.453,1.691
2015-MT,1.385,1.097,1.110,1.294,2.746,1.420,1.862,0.906,1.428,1.487,1.704,2.089
2016-MT,1.112,0.983,1.776,2.135,3.147,1.384,1.812,0.972,2.380,3.876,0.840,1.869
2017-MT,1.128,2.211,2.284,2.517,1.847,2.041,0.438,0.378,2.312,1.302,2.269,2.236
2018-MT,1.478,2.464,1.651,2.513,2.970,3.868,0.580,1.110,0.933,1.585,1.690,1.102
2019-MT,1.279,2.395,0.772,2.515,2.723,2.355,1.760,1.330,3.304,1.611,1.223,0.996
2020-MT,1.521,1.555,1.222,1.342,2.591,3.783,0.864,0.481,0.959,2.423,1.481,0.900
1948-SC,4.650,5.900,9.890,1.660,5.470,3.600,8.910,8.130,5.350,1.510,15.260,5.610
1949-SC,6.520,5.620,5.670,7.810,4.410,7.530,11.550,11.900,6.180,8.920,2.170,5.060
1950-SC,4.550,2.890,6.170,1.930,5.490,5.420,9.150,6.210,7.640,6.030,1.430,5.800
1951-SC,2.390,3.460,7.580,4.670,1.240,8.050,4.910,2.930,4.870,2.500,5.250,10.180
1952-SC,5.380,4.460,13.880,4.860,3.130,3.170,3.390,8.460,2.830,1.300,4.130,5.050
1953-SC,7.350,8.510,6.360,3.210,4.500,6.940,5.230,3.620,6.920,1.120,2.720,8.680
1954-SC,9.530,3.850,7.060,4.090,3.160,2.930,3.350,3.120,0.540,1.120,4.650,6.970
1955-SC,2.550,6.500,4.350,6.270,7.700,4.250,7.710,4.920,1.740,3.570,2.790,1.470
1956-SC,1.790,10.820,4.860,6.940,3.590,2.790,6.610,2.270,6.210,3.480,2.840,5.410
1957-SC,6.130,7.290,3.890,8.470,3.610,8.850,2.220,4.370,10.420,5.670,9.500,5.480
1958-SC,4.760,5.380,5.810,8.220,4.160,2.420,9.960,4.670,2.000,2.210,2.780,4.220
1959-SC,4.860,3.660,6.150,6.910,9.850,3.680,7.200,4.800,9.250,10.340,2.440,4.670
1960-SC,6.520,7.720,6.950,3.220,3.660,5.150,4.970,8.520,6.220,4.950,1.760,2.480
1961-SC,3.720,9.490,5.200,5.670,4.380,9.410,6.360,11.790,2.150,1.720,5.660,12.180
1962-SC,6.830,5.580,6.720,7.030,2.130,7.500,3.550,4.210,4.470,4.500,5.080,4.100
1963-SC,4.570,3.040,11.270,6.740,3.720,6.870,7.740,2.800,5.500,0.150,6.470,3.720
1964-SC,8.420,5.350,9.440,11.330,2.360,4.240,9.450,9.410,5.580,11.500,3.870,5.990
1965-SC,3.270,6.630,8.280,5.830,3.700,8.040,5.400,3.930,3.130,6.540,2.990,0.700
1966-SC,5.210,9.580,4.130,5.720,5.520,3.140,3.760,7.760,6.330,6.260,4.530,3.930
1967-SC,4.530,4.010,3.460,2.950,6.430,8.510,7.320,10.380,3.000,4.170,4.370,9.610
1968-SC,5.120,1.140,6.500,3.900,5.620,6.410,7.300,2.500,3.700,6.300,5.500,5.170
1969-SC,5.430,6.210,5.040,7.080,3.920,7.730,5.410,9.460,6.600,3.080,5.050,6.000
1970-SC,3.100,3.440,4.790,4.050,3.610,3.070,4.620,7.790,2.680,8.800,2.700,3.390
1971-SC,5.750,7.870,6.100,3.160,5.610,4.080,7.490,5.530,5.430,6.720,5.470,7.000
1972-SC,7.220,3.250,5.300,2.620,9.300,8.620,5.220,3.620,3.300,5.410,6.310,8.720
1973-SC,5.730,5.670,10.940,6.790,10.430,6.060,5.500,3.780,4.440,2.700,4.230,10.040
1974-SC,8.460,6.680,4.500,6.150,7.570,3.900,6.610,8.180,3.730,1.470,3.950,4.700
1975-SC,6.080,7.710,12.470,1.430,9.780,6.430,6.260,3.400,12.340,6.550,6.180,5.260
1976-SC,6.440,2.940,8.560,1.200,13.620,7.000,3.830,4.240,5.800,9.120,3.510,6.670
1977-SC,3.730,2.170,11.710,4.640,3.530,4.200,2.160,5.460,10.800,7.290,8.050,5.040
1978-SC,9.600,0.490,6.220,3.130,6.520,3.950,4.140,9.490,2.160,0.710,3.580,6.240
1979-SC,9.220,7.290,7.820,10.750,7.600,5.070,8.170,5.660,9.210,3.540,9.340,1.800
1980-SC,6.000,1.630,13.610,6.080,7.470,4.980,3.100,2.140,7.820,4.470,3.950,0.820
1981-SC,0.570,6.510,3.770,2.330,5.290,2.850,4.450,1.490,3.580,3.710,1.690,6.950
1982-SC,8.570,8.660,2.590,6.310,4.700,5.420,7.490,4.570,2.260,5.020,6.130,7.870
1983-SC,4.400,6.470,8.410,7.430,6.380,3.190,2.160,2.510,6.390,4.900,7.100,10.980
1984-SC,4.280,7.410,5.790,6.900,7.900,5.230,10.850,5.070,0.180,4.060,3.480,2.810
1985-SC,4.190,7.260,1.260,3.160,4.250,3.800,8.750,9.950,1.020,4.760,9.790,1.310
1986-SC,2.050,2.020,3.490,1.010,4.490,2.240,2.490,6.310,4.680,7.980,8.210,6.990
1987-SC,5.490,6.040,6.010,3.070,3.460,6.380,4.790,3.060,5.790,0.460,4.500,5.180
1988-SC,5.140,2.540,2.640,4.990,1.410,2.540,5.050,4.910,4.910,4.260,5.210,2.380
1989-SC,3.590,5.570,5.800,3.640,6.320,12.440,9.810,5.520,8.090,6.610,4.500,5.100
1990-SC,7.790,8.610,9.340,2.870,4.940,1.170,5.890,5.480,4.070,9.410,2.420,6.480
1991-SC,5.860,3.300,8.200,7.310,7.620,5.790,7.170,9.320,2.960,0.670,3.030,5.030
