Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1953-ND,2.965,8.38,15.588,24.93,40.165,51.869,55.113,55.28,42.47,36.244,24.204,9.378
1954-ND,-12.612,20.483,12.368,26.421999999999997,36.564,49.813,57.088,53.133,43.512,31.545,23.523000000000003,12.978
1955-ND,0.354,-3.344,6.657,34.552,44.074,50.236000000000004,58.685,56.103,41.545,32.01,4.7860000000000005,-4.957
1956-ND,-4.2589999999999995,-3.1289999999999996,10.935,23.281999999999996,40.532,54.902,53.838,52.158,39.832,32.771,19.42,7.404
1957-ND,-8.811,1.78,16.002,28.36,40.644,48.31399999999999,59.21,54.53,41.678000000000004,33.236,20.148,11.659
1958-ND,7.358,0.47,17.16,30.631,41.278999999999996,45.967,52.016000000000005,53.46,42.908,31.982,16.558,0.778
1959-ND,-7.195,-5.729,20.956999999999997,27.755,38.383,52.47,54.912,54.198,42.791000000000004,28.164,11.449000000000002,16.245
1960-ND,-2.459,0.8,6.892,29.564,40.256,49.265,56.315,53.911,43.896,31.666999999999998,16.409000000000002,3.199
1961-ND,2.1180000000000003,7.282,22.206999999999997,25.076,38.05,52.025,55.058,55.968,40.193000000000005,32.317,16.458,-3.3680000000000003
1962-ND,-4.17,-2.517,11.322000000000001,28.730999999999998,42.346000000000004,52.358000000000004,53.263000000000005,53.413000000000004,40.645,34.959,24.11,7.144
1963-ND,-8.886000000000001,2.237,19.484,30.311,39.493,54.229,57.81,54.614,46.833999999999996,40.211,19.15,-0.7440000000000001
1964-ND,4.21,8.326,7.218,31.237,43.005,50.346000000000004,57.833,50.342,39.759,31.616999999999997,14.624,-6.571000000000001
1965-ND,-8.692,-2.8569999999999998,3.839,30.834,40.222,50.724,55.628,52.229,35.133,33.585,15.37,10.630999999999998
1966-ND,-15.412,-2.48,19.736,25.914,37.787,50.75899999999999,59.063,51.27,43.958999999999996,31.188000000000002,11.106,4.234
1967-ND,0.287,-3.964,14.536,26.834,35.832,49.001999999999995,52.562,50.79600000000001,45.621,32.184,18.798,4.082
1968-ND,-3.237,1.444,21.521,28.379,37.034,49.619,53.636,51.023,44.11600000000001,32.179,20.678,0.001
1969-ND,-12.184000000000001,3.717,6.892,32.9,40.527,44.833999999999996,55.12,55.99100000000001,44.708,28.958000000000002,20.069000000000003,7.666
1970-ND,-7.147,1.3130000000000002,7.332000000000001,28.261,39.957,54.091,56.926,53.166000000000004,43.371,30.684,17.463,-0.932
1971-ND,-8.917,2.824,15.699000000000002,30.436999999999998,38.897,53.207,51.368,54.085,43.166000000000004,33.617,19.417,-0.107
1972-ND,-8.49,-3.384,14.779000000000002,29.584,44.597,51.36600000000001,51.261,54.585,40.506,28.237,18.81,-3.1189999999999998
1973-ND,5.263,8.304,26.509,28.611,39.644,50.556000000000004,53.248000000000005,56.448,42.843,35.969,13.286,2.8360000000000003
1974-ND,-6.24,2.9819999999999998,12.645999999999999,29.962,39.169000000000004,49.748000000000005,58.282,49.312,38.269,32.103,19.761,10.681
1975-ND,0.987,0.21899999999999997,9.679,26.55,41.688,51.145,58.982,52.081,41.199,33.972,19.404,5.528
1976-ND,-0.39399999999999996,12.652000000000001,11.874,33.025999999999996,39.921,52.909,54.711000000000006,54.775,42.224,26.531999999999996,11.96,0.301
1977-ND,-11.827,12.177,21.285999999999998,33.673,49.321000000000005,52.586999999999996,56.167,47.623999999999995,45.379,33.353,15.186,-0.7879999999999999
1978-ND,-12.362,-3.8139999999999996,15.339,31.589000000000002,44.375,50.174,55.135,52.27,47.217,32.52,10.31,-2.971
1979-ND,-13.917,-11.001,11.08,24.52,36.64,50.56100000000001,57.102,51.913000000000004,44.301,31.901999999999997,15.561,10.856
1980-ND,-3.931,3.01,10.897,32.522,43.321999999999996,50.953,55.628,51.403999999999996,43.095,31.98,23.576,4.727
1981-ND,6.37,10.577,22.211,31.636,40.814,48.795,56.592,55.396,42.898,32.048,24.541,3.734
1982-ND,-18.233,-0.7609999999999999,13.72,26.668000000000003,43.04600000000001,46.903999999999996,56.128,52.66,41.608999999999995,33.978,14.027999999999999,10.543
1983-ND,9.88,14.689,21.133000000000003,27.237,36.388000000000005,49.87,58.961999999999996,58.792,42.973,32.968,23.146,-11.107999999999999
1984-ND,3.5269999999999997,17.498,15.487,31.566,38.121,51.378,55.513000000000005,56.872,38.509,32.888000000000005,17.232,-2.642
