HHS_region,year,Mean-Temp-F,Mean-Precip-Inches,Mean-Palmer-Drought-Index,Mean-Tmax,Mean-Tmin,Mean-HDD,Mean-CDD
region3,1959,44.2333786,21.90380632,-0.072934097,55.21316452,33.24850428,639.1163942000001,10.238610354
region3,1960,45.30136184,26.47923778,0.143807506,55.31424792,35.282073600000004,616.0830078,20.160070214
region3,1961,43.69248812,29.11545486,0.8399159376,54.07741394,33.30033798,659.484314,14.182802473999999
region3,1962,45.170420060000005,28.381601319999998,0.7395128042,55.271275319999994,35.05806732,623.3179686000001,24.09006424
region3,1963,42.857725540000004,25.387713639999998,-0.6014349026,53.493620299999996,32.21888086,675.4083376,7.9584786318
region3,1964,44.0286995,27.860643,-1.0832198334,54.81434554,33.23938486,640.3588987999999,7.059288128
region3,1965,44.15653536,24.4230381,-1.9693167813999999,55.0426323,33.26417886,640.5066774,10.268363144
region3,1966,44.3513794,19.5184124,-3.525422716,54.475868219999995,34.2242363,639.861255,16.148466488
region3,1967,44.4957306,24.910277920000002,-1.700894422,55.144308460000005,33.855705640000004,626.7171632,8.289146304
region3,1968,43.15814288,21.677986920000002,-0.0801916222,54.10502242,32.21523628,664.2921632,5.795755292
region3,1969,44.287610619999995,21.956036,-2.0752600180000003,54.1166458,34.44822846,639.4163086000001,13.090890594000001
region3,1970,42.65774078,25.2957035,0.1648206474,52.62150802,32.68259886,686.6555542,10.4547902
region3,1971,45.00595704,24.88790778,-0.4095913884000001,55.2254776,34.7832905,627.6957152,23.177540020000002
region3,1972,46.64922258,30.333461,1.02120316,56.3552437,36.94040262,575.1197208,22.787046624000002
region3,1973,45.7360939,33.12111702,2.586791968,55.18182678000001,36.27431792,593.738989,12.975575634
region3,1974,47.4255127,26.82497902,0.24826687499999997,57.92253874000001,36.926438919999995,549.3785826000001,19.482034998
region3,1975,44.79219664,28.672966380000002,0.8048781128,54.95127182,34.620986540000004,620.2308350000001,9.2306624
region3,1976,47.22985992,26.9130535,1.3052071032,58.09858322,36.34808962,550.461456,11.699009180000001
region3,1977,42.3083847,25.9990589,-0.3949478144,53.06228026,31.554864880000004,696.2173951999999,9.152566378
region3,1978,42.89499436,33.74086992,1.4227732413999998,52.35353624,33.422729079999996,684.810205,18.393962870000003
region3,1979,44.30411452,29.755562199999996,1.3002032656,54.6639885,33.94157296,636.871582,14.480488404000003
region3,1980,44.90117186,31.151546860000003,1.6830438132,54.630740360000004,35.17240332,618.7100768,12.504283046000001
region3,1981,44.38099974000001,20.50390702,-1.7916733274000003,54.94144442,33.8042633,646.6482058,21.536244978
region3,1982,43.08072738,25.677844219999997,-0.48836976940000004,53.21996764000001,32.93875464,672.3374392,8.830681328
