"date","time","RSVpos","fluApos","fluBpos","HHS_REGION"
2015.02465753425,4.02465753424667,189,863,27,"8"
2015.02465753425,4.02465753424667,140,1353,49,"9"
2015.02465753425,4.02465753424667,143,542,23,"10"
2015.04383561644,4.0438356164384,79,691,16,"1"
2015.04383561644,4.0438356164384,234,922,24,"2"
2015.04383561644,4.0438356164384,180,917,28,"3"
2015.04383561644,4.0438356164384,130,744,100,"4"
2015.04383561644,4.0438356164384,397,617,38,"5"
2015.04383561644,4.0438356164384,294,1024,109,"6"
2015.04383561644,4.0438356164384,71,315,17,"7"
2015.04383561644,4.0438356164384,247,555,37,"8"
2015.04383561644,4.0438356164384,175,1792,79,"9"
2015.04383561644,4.0438356164384,180,598,25,"10"
2015.06301369863,4.06301369863013,62,831,19,"1"
2015.06301369863,4.06301369863013,254,1079,20,"2"
2015.06301369863,4.06301369863013,153,906,31,"3"
2015.06301369863,4.06301369863013,143,610,118,"4"
2015.06301369863,4.06301369863013,427,436,42,"5"
2015.06301369863,4.06301369863013,325,840,149,"6"
