"chi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.72,-4982.69112058564,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.73,-4974.40766605844,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.74,-4966.37457834284,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.75,-4958.59481395626,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.76,-4951.07137575626,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.77,-4943.80731231625,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.78,-4936.80574657718,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.79,-4930.06986285295,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.8,-4923.60293527794,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.81,-4917.40823614322,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.82,-4911.48915427353,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.83,-4905.84911600707,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.84,-4900.4916205057,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.85,-4895.42023387068,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.86,-4890.63859184682,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.87,-4886.15039400029,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.88,-4881.9594164188,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.89,-4878.06948798801,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.9,-4874.48452281653,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.91,-4871.20847234676,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.92,-4868.24546464007,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.93,-4865.59960363323,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.94,-4863.27508853857,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.95,-4861.27615007731,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.96,-4859.60727519189,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.97,-4858.2728452576,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.98,-4857.27738329769,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
0.99,-4856.62549436478,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
1,-4856.32185233206,6,"fluB",-4858.2425817424,-4856.32185233206,0.98,1
