psi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.74,-4082.330538,3,fluB,-2293.944341,-2292.023611,0,0.003
0.75,-4018.824496,3,fluB,-2293.944341,-2292.023611,0,0.003
0.76,-3919.694886,3,fluB,-2293.944341,-2292.023611,0,0.003
0.77,-3781.047373,3,fluB,-2293.944341,-2292.023611,0,0.003
0.78,-3603.035686,3,fluB,-2293.944341,-2292.023611,0,0.003
0.79,-3392.00445,3,fluB,-2293.944341,-2292.023611,0,0.003
0.8,-3161.428466,3,fluB,-2293.944341,-2292.023611,0,0.003
0.81,-2930.588226,3,fluB,-2293.944341,-2292.023611,0,0.003
0.82,-2720.781011,3,fluB,-2293.944341,-2292.023611,0,0.003
0.83,-2550.310416,3,fluB,-2293.944341,-2292.023611,0,0.003
0.84,-2430.426698,3,fluB,-2293.944341,-2292.023611,0,0.003
0.85,-2363.85369,3,fluB,-2293.944341,-2292.023611,0,0.003
0.86,-2346.082934,3,fluB,-2293.944341,-2292.023611,0,0.003
0.87,-2368.249561,3,fluB,-2293.944341,-2292.023611,0,0.003
0.88,-2420.093261,3,fluB,-2293.944341,-2292.023611,0,0.003
0.89,-2492.063824,3,fluB,-2293.944341,-2292.023611,0,0.003
0.9,-2576.368689,3,fluB,-2293.944341,-2292.023611,0,0.003
0.91,-2667.220758,3,fluB,-2293.944341,-2292.023611,0,0.003
0.92,-2760.642651,3,fluB,-2293.944341,-2292.023611,0,0.003
0.93,-2854.10382,3,fluB,-2293.944341,-2292.023611,0,0.003
0.94,-2946.14118,3,fluB,-2293.944341,-2292.023611,0,0.003
0.95,-3036.037623,3,fluB,-2293.944341,-2292.023611,0,0.003
0.96,-3123.567997,3,fluB,-2293.944341,-2292.023611,0,0.003
0.97,-3208.777835,3,fluB,-2293.944341,-2292.023611,0,0.003
0.98,-3291.746093,3,fluB,-2293.944341,-2292.023611,0,0.003
0.99,-3372.228294,3,fluB,-2293.944341,-2292.023611,0,0.003
1,-3448.920042,3,fluB,-2293.944341,-2292.023611,0,0.003
