"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.81,-3223.84435487248,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.82,-3223.37432143793,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.83,-3222.9226613823,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.84,-3222.48921586838,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.85,-3222.07383021496,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.86,-3221.67637253218,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.87,-3221.29665553939,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.88,-3220.93454880002,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.89,-3220.58989943748,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.9,-3220.26255902055,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.91,-3219.952380741,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.92,-3219.65922415817,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.93,-3219.382931861,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.94,-3219.12336285218,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.95,-3218.88037782611,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.96,-3218.65383133563,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.97,-3218.44358281191,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.98,-3218.24948869057,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
0.99,-3218.07140080493,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
1,-3217.90919527481,2,"fluB",-3219.82992468515,-3217.90919527481,0.92,1
