"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.33,-13247.5975151894,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.34,-13261.6137399881,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.35,-13275.1029698132,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.36,-13288.1016534714,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.37,-13300.6531833638,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.38,-13312.7777900896,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.39,-13324.5263263186,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.4,-13335.9324843904,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.41,-13347.022643441,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.42,-13357.8373639899,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.43,-13368.3892647147,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.44,-13378.7141238914,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.45,-13388.8441167843,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.46,-13398.7797242214,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.47,-13408.5665890276,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.48,-13418.2154394628,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.49,-13427.7402242316,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.5,-13437.1604334245,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.51,-13446.496266142,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.52,-13455.7550016581,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.53,-13464.9532706408,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.54,-13474.1046302019,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.55,-13483.2185457306,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.56,-13492.3041629549,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.57,-13501.3702791296,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.58,-13510.4279343259,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.59,-13519.4823415768,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.6,-13528.5430343769,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.61,-13537.6134374496,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.62,-13546.7031812741,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.63,-13555.8163978461,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.64,-13564.956157447,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.65,-13574.1297932141,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.66,-13583.339945516,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.67,-13592.5903288855,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.68,-13601.8841371328,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.69,-13611.2244380572,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.7,-13620.6163924652,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.71,-13630.0571542215,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.72,-13639.5567313552,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.73,-13649.1099206528,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.74,-13658.7221275944,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.75,-13668.3937036751,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.76,-13678.1273998499,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.77,-13687.9240480652,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.78,-13697.7846130143,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.79,-13707.7100545804,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.8,-13717.701387644,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.81,-13727.7583544783,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.82,-13737.8842672659,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.83,-13748.0758704188,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.84,-13758.3359719079,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.85,-13768.664244892,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.86,-13779.0626032243,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.87,-13789.5294931002,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.88,-13800.0651017677,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.89,-13810.6674747905,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.9,-13821.341411916,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.91,-13832.0818844197,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.92,-13842.8926697447,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.93,-13853.7712667569,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.94,-13864.7189444767,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.95,-13875.7338332328,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.96,-13886.8168472934,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.97,-13897.967085712,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.98,-13909.1844380877,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
0.99,-13920.467999431,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
1,-13931.818216177,4,"fluA",-12693.3424823623,-12691.4217529519,0,0.01
