psi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.71,-2750.429192,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.72,-2748.413073,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.73,-2746.415533,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.74,-2744.43653,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.75,-2742.476033,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.76,-2740.534013,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.77,-2738.610433,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.78,-2736.705263,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.79,-2734.818464,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.8,-2732.949984,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.81,-2731.099758,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.82,-2729.267736,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.83,-2727.45382,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.84,-2725.65788,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.85,-2723.879741,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.86,-2722.119145,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.87,-2720.375616,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.88,-2718.648353,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.89,-2716.935787,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.9,-2715.23454,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.91,-2713.536185,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.92,-2711.814882,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.93,-2709.959578,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.94,-2707.01051,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.95,-2360.341903,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.96,-4464.058137,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.97,-4466.036718,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.98,-4464.744794,7,fluB,-2362.262633,-2360.341903,0.95,0.96
0.99,-4463.068167,7,fluB,-2362.262633,-2360.341903,0.95,0.96
1,-4461.299141,7,fluB,-2362.262633,-2360.341903,0.95,0.96
