,HHS_region,mean_tmp
15779,region8,2.4530000000000003
15780,region8,3.0060000000000002
15781,region8,1.252
15782,region8,5.531000000000001
15783,region8,2.239
15784,region8,1.896
15785,region8,4.263
15786,region8,1.4269999999999998
15787,region8,1.317
15788,region8,2.059
15789,region8,1.6580000000000001
15790,region8,3.48
15791,region8,1.771
15792,region8,3.699
15793,region8,1.5959999999999999
15794,region8,4.011
15795,region8,2.31
15796,region8,0.877
15797,region8,3.242
15798,region8,3.596
15799,region8,1.6569999999999998
15800,region8,0.652
15801,region8,1.517
15802,region8,3.258
15803,region8,1.775
15804,region8,0.46799999999999997
15805,region8,3.51
15806,region8,2.61
15807,region8,3.148
15808,region8,1.806
15809,region8,1.973
15810,region8,1.5490000000000002
15811,region8,2.985
15812,region8,1.6580000000000001
15813,region8,2.6889999999999996
15814,region8,1.841
15815,region8,3.15
15816,region8,2.4019999999999997
15817,region8,0.833
15818,region8,2.093
15819,region8,5.13
15820,region8,2.327
15821,region8,1.972
15822,region8,1.2570000000000001
15823,region8,4.0889999999999995
15824,region8,3.801
15825,region8,3.5589999999999997
15826,region8,1.6869999999999998
15827,region8,5.247999999999999
15828,region8,1.662
15829,region8,1.7209999999999999
15830,region8,4.114
15831,region8,4.0969999999999995
15832,region8,2.03
15833,region8,5.632999999999999
15834,region8,2.358
15835,region8,3.972
15836,region8,2.375
15837,region8,0.998
15838,region8,2.0140000000000002
15839,region8,2.298
15840,region8,1.379
15841,region1,5.04
15842,region1,3.2
15843,region1,1.899
15844,region1,2.765
15845,region1,4.28
15846,region1,4.6419999999999995
15847,region1,5.497000000000001
15848,region1,2.77
15849,region1,4.122
15850,region1,3.3360000000000003
15851,region1,3.217
15852,region1,2.03
15853,region1,3.5060000000000002
15854,region1,3.3930000000000002
15855,region1,3.0789999999999997
15856,region1,3.11
15857,region1,3.6910000000000003
15858,region1,1.109
15859,region1,3.2910000000000004
15860,region1,5.082
15861,region1,3.886
15862,region1,4.0969999999999995
15863,region1,3.609
15864,region1,3.392
15865,region1,3.949
15866,region1,6.065
15867,region1,5.622999999999999
15868,region1,1.831
15869,region1,5.72
15870,region1,1.4040000000000001
15871,region1,2.3609999999999998
15872,region1,5.178
15873,region1,1.989
15874,region1,4.043
15875,region1,1.607
15876,region1,6.782
15877,region1,8.955
15878,region1,3.531
15879,region1,4.382
15880,region1,2.249
15881,region1,2.515
15882,region1,5.596
15883,region1,5.176
15884,region1,3.753
15885,region1,2.164
15886,region1,2.29
15887,region1,4.16
15888,region1,2.633
15889,region1,5.534
15890,region1,3.802
15891,region1,2.8369999999999997
15892,region1,3.554
15893,region1,5.813
15894,region1,2.362
15895,region1,4.614
15896,region1,4.062
15897,region1,4.952
15898,region1,3.139
15899,region1,6.682
15900,region1,3.14
15901,region1,1.483
15902,region1,5.357
15903,region1,2.342
15904,region1,6.9910000000000005
15905,region1,5.407
15906,region1,5.9239999999999995
15907,region1,4.893
15908,region1,3.2710000000000004
15909,region1,2.6889999999999996
15910,region1,5.632000000000001
15911,region1,2.105
15912,region1,5.895
15913,region1,3.068
15914,region8,3.2880000000000003
15915,region8,2.569
15916,region8,1.225
15917,region8,2.1
15918,region8,3.028
15919,region8,3.8280000000000003
15920,region8,1.4969999999999999
15921,region8,3.153
15922,region8,2.3280000000000003
15923,region8,3.431
15924,region8,1.202
15925,region8,2.8310000000000004
15926,region8,2.09
15927,region8,2.676
15928,region8,4.056
15929,region8,2.155
15930,region8,3.2710000000000004
15931,region8,2.417
15932,region8,1.6340000000000001
15933,region8,2.2969999999999997
15934,region8,2.5869999999999997
15935,region8,1.685
15936,region8,3.1210000000000004
15937,region8,2.245
15938,region8,2.032
15939,region8,1.246
15940,region8,3.082
15941,region8,3.355
15942,region8,1.584
15943,region8,2.897
15944,region8,4.507
15945,region8,1.6019999999999999
15946,region8,4.428
15947,region8,5.603
15948,region8,3.0869999999999997
15949,region8,2.1
15950,region8,2.033
15951,region8,2.075
15952,region8,2.7710000000000004
15953,region8,3.341
15954,region8,2.764
15955,region8,2.72
15956,region8,3.158
15957,region8,3.2910000000000004
15958,region8,1.6569999999999998
15959,region8,2.221
15960,region8,2.082
15961,region8,2.8110000000000004
15962,region8,3.792
15963,region8,2.687
15964,region8,2.5660000000000003
15965,region8,2.34
15966,region8,2.374
15967,region8,0.887
15968,region8,2.347
15969,region8,2.369
15970,region8,3.2319999999999998
15971,region8,2.82
15972,region8,1.795
15973,region8,3.522
15974,region8,3.985
15975,region8,1.4
15976,region8,3.6310000000000002
15977,region8,5.088
15978,region8,2.439
15979,region8,3.673
15980,region8,1.786
15981,region8,2.7460000000000004
15982,region8,3.147
15983,region8,1.847
15984,region8,2.97
15985,region8,2.7230000000000003
15986,region8,2.591
15987,region4,5.47
15988,region4,4.41
15989,region4,5.49
15990,region4,1.24
15991,region4,3.13
15992,region4,4.5
15993,region4,3.16
15994,region4,7.7
15995,region4,3.59
15996,region4,3.61
15997,region4,4.16
15998,region4,9.85
15999,region4,3.66
16000,region4,4.38
16001,region4,2.13
16002,region4,3.72
16003,region4,2.36
16004,region4,3.7
16005,region4,5.52
16006,region4,6.43
16007,region4,5.62
16008,region4,3.92
16009,region4,3.61
16010,region4,5.61
16011,region4,9.3
16012,region4,10.43
16013,region4,7.57
16014,region4,9.78
16015,region4,13.62
16016,region4,3.53
16017,region4,6.52
16018,region4,7.6
16019,region4,7.47
16020,region4,5.29
16021,region4,4.7
16022,region4,6.38
16023,region4,7.9
16024,region4,4.25
16025,region4,4.49
16026,region4,3.46
16027,region4,1.41
16028,region4,6.32
16029,region4,4.94
16030,region4,7.62
16031,region4,5.49
16032,region4,5.59
16033,region4,2.57
16034,region4,4.56
16035,region4,4.56
16036,region4,4.02
16037,region4,3.85
16038,region4,2.81
16039,region4,2.01
16040,region4,3.99
16041,region4,4.69
16042,region4,9.06
16043,region4,4.33
16044,region4,3.31
16045,region4,2.15
16046,region4,1.91
16047,region4,3.01
16048,region4,8.86
16049,region4,5.74
16050,region4,2.52
16051,region4,5.46
16052,region4,6.97
16053,region4,4.9
16054,region4,2.43
16055,region4,4.78
16056,region4,7.0
16057,region4,12.5
16058,region4,3.03
16059,region4,8.79
16060,region7,2.061
16061,region7,4.833
16062,region7,4.072
16063,region7,4.703
16064,region7,3.8739999999999997
16065,region7,2.633
16066,region7,3.159
16067,region7,3.091
16068,region7,1.994
16069,region7,5.471
16070,region7,2.563
16071,region7,5.056
16072,region7,4.647
16073,region7,5.317
16074,region7,5.356
16075,region7,2.017
16076,region7,1.9080000000000001
16077,region7,5.501
16078,region7,0.861
16079,region7,3.6860000000000004
16080,region7,2.3480000000000003
16081,region7,3.332
16082,region7,2.565
16083,region7,4.004
16084,region7,4.641
16085,region7,3.645
16086,region7,2.74
16087,region7,2.784
16088,region7,2.8339999999999996
16089,region7,5.455
16090,region7,3.62
16091,region7,3.299
16092,region7,2.315
16093,region7,4.473
16094,region7,6.422999999999999
16095,region7,4.387
16096,region7,3.502
16097,region7,3.627
16098,region7,3.318
16099,region7,4.408
16100,region7,4.092
16101,region7,2.112
16102,region7,4.266
16103,region7,5.055
16104,region7,1.9609999999999999
16105,region7,3.4530000000000003
16106,region7,1.262
16107,region7,6.676
16108,region7,5.992000000000001
16109,region7,2.795
16110,region7,2.884
16111,region7,3.7110000000000003
16112,region7,2.715
16113,region7,4.348
16114,region7,2.374
16115,region7,3.214
16116,region7,3.247
16117,region7,3.355
16118,region7,1.125
16119,region7,5.078
16120,region7,6.42
16121,region7,2.2359999999999998
16122,region7,2.984
16123,region7,5.662999999999999
16124,region7,2.319
16125,region7,4.541
16126,region7,2.44
16127,region7,5.321000000000001
16128,region7,4.324
16129,region7,4.7860000000000005
16130,region7,4.546
16131,region7,6.325
16132,region7,4.1819999999999995
16133,region10,2.8930000000000002
16134,region10,2.339
16135,region10,0.866
16136,region10,1.391
16137,region10,1.9769999999999999
16138,region10,2.701
16139,region10,0.99
16140,region10,1.785
16141,region10,2.459
16142,region10,4.345
16143,region10,1.419
16144,region10,2.404
16145,region10,1.909
16146,region10,1.9880000000000002
16147,region10,3.11
16148,region10,1.824
16149,region10,1.649
16150,region10,1.565
16151,region10,0.779
16152,region10,1.4240000000000002
16153,region10,1.777
16154,region10,1.048
16155,region10,1.7530000000000001
16156,region10,1.912
16157,region10,1.5119999999999998
16158,region10,1.1520000000000001
16159,region10,0.9209999999999999
16160,region10,1.537
16161,region10,1.27
16162,region10,2.907
16163,region10,1.953
16164,region10,1.5330000000000001
16165,region10,3.9210000000000003
16166,region10,2.6189999999999998
16167,region10,1.3090000000000002
16168,region10,1.5630000000000002
16169,region10,2.334
16170,region10,1.901
16171,region10,1.845
16172,region10,2.342
16173,region10,2.02
16174,region10,1.8559999999999999
16175,region10,3.049
16176,region10,2.9419999999999997
16177,region10,0.569
16178,region10,1.794
16179,region10,1.781
16180,region10,2.803
16181,region10,3.127
16182,region10,1.409
16183,region10,4.357
16184,region10,1.8769999999999998
16185,region10,1.85
16186,region10,0.8220000000000001
16187,region10,1.275
16188,region10,1.903
16189,region10,3.1060000000000003
16190,region10,3.923
16191,region10,1.537
16192,region10,0.9890000000000001
16193,region10,1.506
16194,region10,1.656
16195,region10,2.475
16196,region10,2.821
16197,region10,1.584
16198,region10,1.2930000000000001
16199,region10,1.112
16200,region10,2.4730000000000003
16201,region10,1.929
16202,region10,1.5190000000000001
16203,region10,2.426
16204,region10,2.603
16205,region10,2.309
16206,region5,3.603
16207,region5,2.645
16208,region5,2.417
16209,region5,2.997
16210,region5,3.701
16211,region5,2.875
16212,region5,2.887
16213,region5,4.105
16214,region5,4.144
16215,region5,6.13
16216,region5,2.562
16217,region5,4.301
16218,region5,4.622
16219,region5,5.252000000000001
16220,region5,4.765
16221,region5,2.662
16222,region5,1.6480000000000001
16223,region5,2.965
16224,region5,4.303999999999999
16225,region5,4.163
16226,region5,5.297999999999999
16227,region5,2.6210000000000004
16228,region5,5.445
16229,region5,3.653
16230,region5,2.397
16231,region5,4.493
16232,region5,6.795
16233,region5,3.967
16234,region5,3.654
16235,region5,3.657
16236,region5,5.002
16237,region5,2.209
16238,region5,2.85
16239,region5,6.531000000000001
16240,region5,4.572
16241,region5,5.656000000000001
16242,region5,5.196000000000001
16243,region5,3.222
16244,region5,4.501
16245,region5,2.31
16246,region5,1.6540000000000001
16247,region5,3.5860000000000003
16248,region5,7.853
16249,region5,5.12
16250,region5,1.234
16251,region5,3.0439999999999996
16252,region5,2.279
16253,region5,9.402000000000001
16254,region5,7.521
16255,region5,3.835
16256,region5,4.894
16257,region5,3.948
16258,region5,4.245
16259,region5,4.1610000000000005
16260,region5,7.207000000000001
16261,region5,5.2010000000000005
16262,region5,6.763999999999999
16263,region5,1.5419999999999998
16264,region5,3.397
16265,region5,2.191
16266,region5,5.2860000000000005
16267,region5,5.731
16268,region5,5.377999999999999
16269,region5,5.3870000000000005
16270,region5,2.377
16271,region5,6.962000000000001
16272,region5,3.134
16273,region5,5.609
16274,region5,4.4030000000000005
16275,region5,4.7780000000000005
16276,region5,3.727
16277,region5,8.129
16278,region5,5.183
16279,region4,3.343
16280,region4,2.6919999999999997
16281,region4,6.05
16282,region4,2.445
16283,region4,3.885
16284,region4,5.499
16285,region4,3.128
16286,region4,4.369
16287,region4,3.679
16288,region4,5.74
16289,region4,4.575
16290,region4,4.613
16291,region4,3.4810000000000003
16292,region4,6.15
16293,region4,4.314
16294,region4,3.7889999999999997
16295,region4,2.737
16296,region4,2.233
16297,region4,3.891
16298,region4,6.825
16299,region4,6.939
16300,region4,3.177
16301,region4,2.835
16302,region4,5.569
16303,region4,3.86
16304,region4,6.615
16305,region4,5.8870000000000005
16306,region4,3.614
16307,region4,4.021
16308,region4,2.2230000000000003
16309,region4,5.561
16310,region4,4.829
16311,region4,3.7560000000000002
16312,region4,6.337999999999999
16313,region4,4.191
16314,region4,3.2910000000000004
16315,region4,8.546
16316,region4,4.4
16317,region4,4.885
16318,region4,2.873
16319,region4,2.75
16320,region4,6.577000000000001
16321,region4,6.567
16322,region4,4.205
16323,region4,4.336
16324,region4,3.384
16325,region4,3.187
16326,region4,9.294
16327,region4,6.994
16328,region4,7.122000000000001
16329,region4,5.007
16330,region4,2.9619999999999997
16331,region4,4.725
16332,region4,4.53
16333,region4,6.273
16334,region4,6.755
16335,region4,8.342
16336,region4,2.455
16337,region4,4.418
16338,region4,2.084
16339,region4,5.091
16340,region4,6.605
16341,region4,8.366
16342,region4,5.441
16343,region4,4.251
16344,region4,4.502
16345,region4,3.698
16346,region4,2.75
16347,region4,6.053
16348,region4,6.085
16349,region4,4.843999999999999
16350,region4,4.3839999999999995
16351,region4,5.428
16352,region6,1.706
16353,region6,1.4669999999999999
16354,region6,0.19399999999999998
16355,region6,1.206
16356,region6,0.9390000000000001
16357,region6,0.965
16358,region6,1.551
16359,region6,2.425
16360,region6,0.665
16361,region6,2.0580000000000003
16362,region6,1.122
16363,region6,1.422
16364,region6,0.545
16365,region6,0.384
16366,region6,0.312
16367,region6,0.589
16368,region6,0.765
16369,region6,1.5319999999999998
16370,region6,0.429
16371,region6,0.667
16372,region6,0.89
16373,region6,1.801
16374,region6,0.48700000000000004
16375,region6,0.7340000000000001
16376,region6,0.883
16377,region6,1.2790000000000001
16378,region6,0.22
16379,region6,0.594
16380,region6,1.037
16381,region6,1.052
16382,region6,2.181
16383,region6,2.6910000000000003
16384,region6,1.546
16385,region6,1.4280000000000002
16386,region6,1.3219999999999998
16387,region6,0.992
16388,region6,0.6509999999999999
16389,region6,1.382
16390,region6,1.58
16391,region6,1.825
16392,region6,1.34
16393,region6,0.763
16394,region6,1.046
16395,region6,1.301
16396,region6,2.516
16397,region6,1.295
16398,region6,2.444
16399,region6,2.153
16400,region6,0.267
16401,region6,1.399
16402,region6,0.073
16403,region6,1.916
16404,region6,0.16699999999999998
16405,region6,1.128
16406,region6,0.087
16407,region6,0.435
16408,region6,0.057999999999999996
16409,region6,1.1340000000000001
16410,region6,0.49700000000000005
16411,region6,1.92
16412,region6,1.085
16413,region6,1.038
16414,region6,0.473
16415,region6,0.653
16416,region6,0.684
16417,region6,0.319
16418,region6,1.122
16419,region6,3.2710000000000004
16420,region6,1.067
16421,region6,1.193
16422,region6,0.508
16423,region6,1.6480000000000001
16424,region6,0.305
16425,region5,3.82
16426,region5,3.373
16427,region5,2.742
16428,region5,3.4160000000000004
16429,region5,3.654
16430,region5,4.455
16431,region5,2.026
16432,region5,2.6239999999999997
16433,region5,5.3629999999999995
16434,region5,4.294
16435,region5,3.62
16436,region5,3.6069999999999998
16437,region5,4.393
16438,region5,2.9589999999999996
16439,region5,3.245
16440,region5,2.53
16441,region5,2.295
16442,region5,2.083
16443,region5,3.025
16444,region5,5.199
16445,region5,7.289
16446,region5,4.061
16447,region5,3.86
16448,region5,4.224
16449,region5,4.033
16450,region5,4.3180000000000005
16451,region5,4.781000000000001
16452,region5,3.03
16453,region5,2.245
16454,region5,1.828
16455,region5,3.9610000000000003
16456,region5,4.113
16457,region5,3.725
16458,region5,4.853
16459,region5,4.007
16460,region5,6.041
16461,region5,4.87
16462,region5,4.637
16463,region5,3.259
16464,region5,3.342
16465,region5,1.607
16466,region5,5.942
16467,region5,6.816
16468,region5,2.998
16469,region5,3.0980000000000003
16470,region5,2.123
16471,region5,2.419
16472,region5,5.766
16473,region5,6.1339999999999995
16474,region5,5.314
16475,region5,3.065
16476,region5,2.182
16477,region5,4.855
16478,region5,5.236000000000001
16479,region5,5.18
16480,region5,6.822
16481,region5,6.902
16482,region5,2.346
16483,region5,4.404
16484,region5,1.642
16485,region5,4.582
16486,region5,3.5180000000000002
16487,region5,5.202999999999999
16488,region5,6.867000000000001
16489,region5,3.4760000000000004
16490,region5,2.2640000000000002
16491,region5,3.9330000000000003
16492,region5,3.491
16493,region5,3.303
16494,region5,5.526
16495,region5,3.873
16496,region5,4.835
16497,region5,4.946000000000001
16498,region8,1.5959999999999999
16499,region8,2.773
16500,region8,2.989
16501,region8,2.562
16502,region8,2.764
16503,region8,2.488
16504,region8,2.323
16505,region8,2.381
16506,region8,2.639
16507,region8,5.51
16508,region8,1.65
16509,region8,3.574
16510,region8,2.511
16511,region8,3.485
16512,region8,6.877999999999999
16513,region8,2.4219999999999997
16514,region8,2.67
16515,region8,5.83
16516,region8,0.865
16517,region8,1.794
16518,region8,2.04
16519,region8,2.314
16520,region8,2.63
16521,region8,3.092
16522,region8,5.405
16523,region8,2.53
16524,region8,3.1260000000000003
16525,region8,2.057
16526,region8,1.525
16527,region8,2.384
16528,region8,3.991
16529,region8,1.734
16530,region8,1.57
16531,region8,2.675
16532,region8,5.882000000000001
16533,region8,2.546
16534,region8,2.0
16535,region8,1.886
16536,region8,3.088
16537,region8,3.055
16538,region8,3.1919999999999997
16539,region8,1.371
16540,region8,3.085
16541,region8,5.662999999999999
16542,region8,1.5230000000000001
16543,region8,3.174
16544,region8,1.369
16545,region8,5.316
16546,region8,5.172000000000001
16547,region8,2.929
16548,region8,2.779
16549,region8,3.545
16550,region8,3.0639999999999996
16551,region8,2.488
16552,region8,1.7690000000000001
16553,region8,2.807
16554,region8,3.483
16555,region8,3.674
16556,region8,1.611
16557,region8,4.584
16558,region8,4.133
16559,region8,1.327
16560,region8,4.083
16561,region8,4.657
16562,region8,2.778
16563,region8,4.477
16564,region8,2.541
16565,region8,6.101
16566,region8,2.208
16567,region8,1.891
16568,region8,2.897
16569,region8,5.607
16570,region8,2.5980000000000003
16571,region4,2.01
16572,region4,1.7830000000000001
16573,region4,3.358
16574,region4,2.5780000000000003
16575,region4,3.8480000000000003
16576,region4,1.054
16577,region4,2.17
16578,region4,2.79
16579,region4,4.082
16580,region4,5.69
16581,region4,4.208
16582,region4,7.7410000000000005
16583,region4,1.952
16584,region4,2.8539999999999996
16585,region4,1.952
16586,region4,3.3739999999999997
16587,region4,3.465
16588,region4,0.9329999999999999
16589,region4,7.78
16590,region4,3.2489999999999997
16591,region4,4.359
16592,region4,5.4879999999999995
16593,region4,3.638
16594,region4,2.594
16595,region4,5.118
16596,region4,4.808
16597,region4,4.369
16598,region4,4.8389999999999995
16599,region4,8.775
16600,region4,2.157
16601,region4,5.834
16602,region4,5.691
16603,region4,4.754
16604,region4,1.807
16605,region4,3.057
16606,region4,2.331
16607,region4,4.013
16608,region4,2.6710000000000003
16609,region4,2.217
16610,region4,3.6180000000000003
16611,region4,2.217
16612,region4,3.198
16613,region4,1.804
16614,region4,6.734
16615,region4,2.444
16616,region4,1.7269999999999999
16617,region4,2.717
16618,region4,3.6639999999999997
16619,region4,1.925
16620,region4,3.3710000000000004
16621,region4,1.1
16622,region4,3.11
16623,region4,0.7659999999999999
16624,region4,1.202
16625,region4,1.618
16626,region4,3.122
16627,region4,1.976
16628,region4,4.2780000000000005
16629,region4,2.354
16630,region4,0.5870000000000001
16631,region4,1.473
16632,region4,8.002
16633,region4,5.779
16634,region4,1.253
16635,region4,5.934
16636,region4,4.294
16637,region4,5.216
16638,region4,2.437
16639,region4,2.806
16640,region4,4.45
16641,region4,7.864
16642,region4,2.29
16643,region4,3.6719999999999997
16644,region4,4.3919999999999995
16645,region4,3.821
16646,region4,4.352
16647,region4,1.218
16648,region4,3.9939999999999998
16649,region4,5.311
16650,region4,2.947
16651,region4,4.838
16652,region4,2.7060000000000004
16653,region4,5.414
16654,region4,2.696
16655,region4,6.747000000000001
16656,region4,1.828
16657,region4,4.132
16658,region4,1.274
16659,region4,4.079
16660,region4,3.542
16661,region4,2.009
16662,region4,6.922000000000001
16663,region4,5.697
16664,region4,5.041
16665,region4,5.0169999999999995
16666,region4,3.6
16667,region4,3.44
16668,region4,5.627000000000001
16669,region4,7.03
16670,region4,4.901
16671,region4,5.745
16672,region4,8.424
16673,region4,2.333
16674,region4,5.377000000000001
16675,region4,4.288
16676,region4,5.551
16677,region4,3.4
16678,region4,3.281
16679,region4,3.755
16680,region4,5.9639999999999995
16681,region4,4.104
16682,region4,3.46
16683,region4,2.733
16684,region4,1.69
16685,region4,4.512
16686,region4,3.8489999999999998
16687,region4,5.66
16688,region4,2.028
16689,region4,3.2969999999999997
16690,region4,2.476
16691,region4,2.5580000000000003
16692,region4,3.096
16693,region4,3.6189999999999998
16694,region4,3.305
16695,region4,3.327
16696,region4,1.4980000000000002
16697,region4,3.782
16698,region4,4.258
16699,region4,8.767000000000001
16700,region4,3.2880000000000003
16701,region4,2.845
16702,region4,2.471
16703,region4,0.809
16704,region4,3.029
16705,region4,6.097
16706,region4,5.29
16707,region4,1.536
16708,region4,3.516
16709,region4,5.252000000000001
16710,region4,3.747
16711,region4,2.807
16712,region4,2.454
16713,region4,6.452999999999999
16714,region4,6.632999999999999
16715,region4,2.568
16716,region4,3.639
16717,region1,8.86
16718,region1,3.33
16719,region1,3.02
16720,region1,4.22
16721,region1,3.65
16722,region1,3.81
16723,region1,5.4
16724,region1,1.55
16725,region1,2.02
16726,region1,1.78
16727,region1,4.25
16728,region1,1.74
16729,region1,3.89
16730,region1,5.0
16731,region1,1.93
16732,region1,4.03
16733,region1,0.75
16734,region1,1.75
16735,region1,4.42
16736,region1,7.11
16737,region1,3.83
16738,region1,3.0
16739,region1,3.36
16740,region1,4.29
16741,region1,5.91
16742,region1,4.11
16743,region1,3.29
16744,region1,2.66
16745,region1,2.95
16746,region1,3.13
16747,region1,5.67
16748,region1,6.29
16749,region1,1.72
16750,region1,2.44
16751,region1,2.19
16752,region1,4.55
16753,region1,7.71
16754,region1,4.84
16755,region1,2.01
16756,region1,1.96
16757,region1,3.07
16758,region1,5.44
16759,region1,6.22
16760,region1,3.2
16761,region1,1.26
16762,region1,1.13
16763,region1,3.36
16764,region1,3.32
16765,region1,3.36
16766,region1,2.84
16767,region1,5.6
16768,region1,3.97
16769,region1,3.61
16770,region1,4.12
16771,region1,5.63
16772,region1,3.57
16773,region1,2.92
16774,region1,4.41
16775,region1,7.69
16776,region1,2.78
16777,region1,2.47
16778,region1,3.44
16779,region1,2.73
16780,region1,3.4
16781,region1,4.57
16782,region1,3.58
16783,region1,3.26
16784,region1,1.04
16785,region1,3.45
16786,region1,6.33
16787,region1,2.33
16788,region1,4.06
16789,region1,3.18
16790,region2,8.427
16791,region2,4.508
16792,region2,3.6660000000000004
16793,region2,4.091
16794,region2,5.58
16795,region2,5.644
16796,region2,3.877
16797,region2,1.436
16798,region2,2.602
16799,region2,1.354
16800,region2,4.345
16801,region2,1.821
16802,region2,3.793
16803,region2,3.552
16804,region2,1.66
16805,region2,2.4659999999999997
16806,region2,0.972
16807,region2,1.676
16808,region2,3.793
16809,region2,3.908
16810,region2,6.181
16811,region2,2.513
16812,region2,2.602
16813,region2,4.305
16814,region2,5.388
16815,region2,4.887
16816,region2,3.625
16817,region2,4.575
16818,region2,3.67
16819,region2,1.374
16820,region2,7.035
16821,region2,5.716
16822,region2,2.489
16823,region2,4.458
16824,region2,3.218
16825,region2,5.525
16826,region2,8.129
16827,region2,5.226
16828,region2,1.205
16829,region2,2.695
16830,region2,4.6739999999999995
16831,region2,8.302999999999999
16832,region2,7.499
16833,region2,2.21
16834,region2,3.255
16835,region2,1.429
16836,region2,3.5810000000000004
16837,region2,3.775
16838,region2,3.697
16839,region2,3.178
16840,region2,5.846
16841,region2,3.022
16842,region2,3.737
16843,region2,3.175
16844,region2,4.1739999999999995
16845,region2,3.779
16846,region2,3.6430000000000002
16847,region2,2.5810000000000004
16848,region2,2.9589999999999996
16849,region2,1.599
16850,region2,4.617
16851,region2,4.42
16852,region2,3.3480000000000003
16853,region2,3.605
16854,region2,4.1739999999999995
16855,region2,3.701
16856,region2,4.7330000000000005
16857,region2,1.173
16858,region2,4.926
16859,region2,6.582000000000001
16860,region2,5.837000000000001
16861,region2,6.551
16862,region2,2.445
16863,region7,2.206
16864,region7,2.72
16865,region7,5.107
16866,region7,5.024
16867,region7,3.838
16868,region7,2.309
16869,region7,3.836
16870,region7,2.679
16871,region7,3.201
16872,region7,4.934
16873,region7,2.03
16874,region7,7.695
16875,region7,5.856
16876,region7,2.437
16877,region7,5.593
16878,region7,2.919
16879,region7,4.131
16880,region7,4.79
16881,region7,3.895
16882,region7,2.786
16883,region7,2.669
16884,region7,3.914
16885,region7,4.789
16886,region7,3.725
16887,region7,4.617
16888,region7,5.986
16889,region7,6.157
16890,region7,3.366
16891,region7,3.211
16892,region7,2.79
16893,region7,3.764
16894,region7,2.872
16895,region7,2.731
16896,region7,2.566
16897,region7,7.234
16898,region7,4.714
16899,region7,4.812
16900,region7,2.753
16901,region7,5.537
16902,region7,4.21
16903,region7,1.805
16904,region7,2.585
16905,region7,5.736
16906,region7,5.222
16907,region7,1.781
16908,region7,5.711
16909,region7,2.041
16910,region7,5.907
16911,region7,7.396
16912,region7,3.977
16913,region7,4.371
16914,region7,5.028
16915,region7,3.462
16916,region7,7.054
16917,region7,4.094
16918,region7,4.661
16919,region7,7.767
16920,region7,3.94
16921,region7,2.518
16922,region7,5.717
16923,region7,5.713
16924,region7,3.626
16925,region7,4.202   10.322
16926,region7,5.099
16927,region7,3.402
16928,region7,8.7
16929,region7,3.128
16930,region7,5.12
16931,region7,4.443
16932,region7,4.875
16933,region7,4.594
16934,region7,8.296
16935,region7,4.585
16936,region1,6.129
16937,region1,3.763
16938,region1,1.8230000000000002
16939,region1,3.1310000000000002
16940,region1,4.257
16941,region1,4.338
16942,region1,7.517
16943,region1,2.9139999999999997
16944,region1,3.487
16945,region1,3.397
16946,region1,3.216
16947,region1,1.5490000000000002
16948,region1,4.375
16949,region1,3.217
16950,region1,3.105
16951,region1,3.034
16952,region1,2.6039999999999996
16953,region1,1.157
16954,region1,3.031
16955,region1,5.485
16956,region1,4.477
16957,region1,2.736
16958,region1,3.7710000000000004
16959,region1,3.574
16960,region1,3.766
16961,region1,5.803999999999999
16962,region1,5.585
16963,region1,1.8559999999999999
16964,region1,5.3020000000000005
16965,region1,1.848
16966,region1,3.1889999999999996
16967,region1,5.5089999999999995
16968,region1,1.633
16969,region1,3.91
16970,region1,1.9469999999999998
16971,region1,6.215
16972,region1,9.788
16973,region1,3.41
16974,region1,3.313
16975,region1,2.1719999999999997
16976,region1,3.5069999999999997
16977,region1,5.922999999999999
16978,region1,5.646
16979,region1,3.633
16980,region1,1.633
16981,region1,1.5590000000000002
16982,region1,4.281000000000001
16983,region1,3.052
16984,region1,5.551
16985,region1,3.3510000000000004
16986,region1,3.2239999999999998
16987,region1,3.4610000000000003
16988,region1,4.933
16989,region1,1.9569999999999999
16990,region1,4.615
16991,region1,4.493
16992,region1,5.365
16993,region1,5.062
16994,region1,8.623
16995,region1,3.5469999999999997
16996,region1,1.1640000000000001
16997,region1,4.781000000000001
16998,region1,2.285
16999,region1,5.318
17000,region1,5.782
17001,region1,5.632999999999999
17002,region1,4.702
17003,region1,2.25
17004,region1,2.509
17005,region1,6.528
17006,region1,1.7280000000000002
17007,region1,4.777
17008,region1,2.787
17009,region7,2.6319999999999997
17010,region7,5.255
17011,region7,3.727
17012,region7,6.2170000000000005
17013,region7,2.509
17014,region7,2.647
17015,region7,4.298
17016,region7,4.315
17017,region7,2.4530000000000003
17018,region7,6.34
17019,region7,3.8680000000000003
17020,region7,4.729
17021,region7,3.045
17022,region7,6.1339999999999995
17023,region7,3.43
17024,region7,2.457
17025,region7,3.6630000000000003
17026,region7,3.219
17027,region7,0.9059999999999999
17028,region7,3.2230000000000003
17029,region7,3.533
17030,region7,3.995
17031,region7,3.338
17032,region7,4.254
17033,region7,4.401
17034,region7,3.1910000000000003
17035,region7,2.795
17036,region7,4.7989999999999995
17037,region7,3.187
17038,region7,6.147
17039,region7,4.987
17040,region7,3.264
17041,region7,2.524
17042,region7,6.506
17043,region7,6.62
17044,region7,3.892
17045,region7,2.556
17046,region7,3.662
